Local time,Open,High,Low,Close,Volume
12.11.2018 08:00:00.000 GMT+0200,1208.355,1208.845,1203.858,1207.015,5217399.9547
12.11.2018 12:00:00.000 GMT+0200,1207.015,1207.638,1203.925,1205.698,6056159.913600001
12.11.2018 16:00:00.000 GMT+0200,1205.698,1205.805,1202.245,1203.105,10015800.0589
12.11.2018 20:00:00.000 GMT+0200,1203.225,1203.398,1200.338,1200.338,4579535.0671
13.11.2018 00:00:00.000 GMT+0200,1200.538,1204.825,1200.355,1204.715,3590200.007
13.11.2018 04:00:00.000 GMT+0200,1204.695,1205.115,1203.475,1203.988,4288630.0087
13.11.2018 08:00:00.000 GMT+0200,1203.998,1204.325,1198.375,1199.515,5618120.0742
13.11.2018 12:00:00.000 GMT+0200,1199.475,1203.788,1196.195,1202.158,9871019.8402
13.11.2018 16:00:00.000 GMT+0200,1202.165,1204.348,1198.908,1201.775,12385159.9694
13.11.2018 20:00:00.000 GMT+0200,1201.778,1202.698,1199.578,1201.998,7112500.0417
14.11.2018 00:00:00.000 GMT+0200,1202.288,1204.008,1201.545,1203.785,3675289.8693000004
14.11.2018 04:00:00.000 GMT+0200,1203.795,1204.505,1201.985,1202.015,5323540.0319
14.11.2018 08:00:00.000 GMT+0200,1202.015,1203.715,1197.998,1198.215,6190939.9033
14.11.2018 12:00:00.000 GMT+0200,1198.205,1202.375,1197.605,1198.455,10402180.314100001
14.11.2018 16:00:00.000 GMT+0200,1198.488,1208.368,1198.445,1208.278,12777019.977500001
14.11.2018 20:00:00.000 GMT+0200,1208.288,1216.458,1206.928,1210.545,13554205.3282
15.11.2018 00:00:00.000 GMT+0200,1210.868,1211.798,1208.205,1208.628,3772409.9756
15.11.2018 04:00:00.000 GMT+0200,1208.608,1212.155,1208.608,1211.348,3710085.9285
15.11.2018 08:00:00.000 GMT+0200,1211.368,1216.378,1210.545,1210.585,7534979.8203
15.11.2018 12:00:00.000 GMT+0200,1210.605,1213.488,1207.528,1213.078,10259329.9151
15.11.2018 16:00:00.000 GMT+0200,1213.118,1215.798,1211.705,1213.175,13747200.0122
15.11.2018 20:00:00.000 GMT+0200,1213.158,1215.098,1211.288,1212.975,9750579.7447
16.11.2018 00:00:00.000 GMT+0200,1213.465,1216.718,1213.068,1215.488,3505979.9850000003
16.11.2018 04:00:00.000 GMT+0200,1215.418,1215.788,1213.878,1214.745,4938550.1147
16.11.2018 08:00:00.000 GMT+0200,1214.735,1218.248,1214.085,1216.005,9413528.8001
16.11.2018 12:00:00.000 GMT+0200,1216.015,1223.978,1215.272,1223.018,9475960.2546
16.11.2018 16:00:00.000 GMT+0200,1222.998,1225.218,1219.808,1223.318,13718850.1358
16.11.2018 20:00:00.000 GMT+0200,1223.318,1223.518,1220.825,1221.085,5478170.007499999
19.11.2018 00:00:00.000 GMT+0200,1221.935,1223.528,1221.515,1222.078,3323349.9527000003
19.11.2018 04:00:00.000 GMT+0200,1222.078,1222.218,1217.955,1218.278,3508129.9543000003
19.11.2018 08:00:00.000 GMT+0200,1218.255,1221.258,1218.155,1220.535,6174489.9749
19.11.2018 12:00:00.000 GMT+0200,1220.535,1223.025,1219.085,1219.925,4176529.9439000003
19.11.2018 16:00:00.000 GMT+0200,1219.918,1224.098,1219.255,1223.848,5615289.986099999
19.11.2018 20:00:00.000 GMT+0200,1223.848,1225.288,1222.998,1223.735,2982225.0754
20.11.2018 00:00:00.000 GMT+0200,1223.918,1224.458,1221.528,1222.048,1957789.9873
20.11.2018 04:00:00.000 GMT+0200,1222.045,1222.868,1221.065,1222.558,3394580.0066
20.11.2018 08:00:00.000 GMT+0200,1222.588,1225.945,1221.695,1222.075,5418009.936799999
20.11.2018 12:00:00.000 GMT+0200,1222.058,1228.698,1221.505,1226.718,8753000.0209
20.11.2018 16:00:00.000 GMT+0200,1226.718,1226.818,1220.345,1221.908,14478640.079499999
20.11.2018 20:00:00.000 GMT+0200,1221.898,1222.398,1219.838,1221.305,7106914.9226
21.11.2018 00:00:00.000 GMT+0200,1221.695,1222.328,1219.695,1221.388,2316480.0107
21.11.2018 04:00:00.000 GMT+0200,1221.375,1221.808,1220.038,1221.195,2301080.0332
21.11.2018 08:00:00.000 GMT+0200,1221.188,1225.378,1220.825,1224.768,3426209.9863
21.11.2018 12:00:00.000 GMT+0200,1224.775,1226.995,1222.158,1226.118,5592079.9971
21.11.2018 16:00:00.000 GMT+0200,1226.198,1230.078,1224.915,1227.548,7138170.0039
21.11.2018 20:00:00.000 GMT+0200,1227.548,1227.758,1224.995,1225.655,3970355.0488
22.11.2018 00:00:00.000 GMT+0200,1225.918,1226.378,1224.795,1225.868,2059859.991
22.11.2018 04:00:00.000 GMT+0200,1225.868,1227.655,1225.868,1227.175,1687729.9845
22.11.2018 08:00:00.000 GMT+0200,1227.185,1228.318,1226.095,1227.565,3226140.0224
22.11.2018 12:00:00.000 GMT+0200,1227.565,1229.015,1227.025,1227.705,4278299.9873
22.11.2018 16:00:00.000 GMT+0200,1227.705,1228.568,1226.658,1227.165,3364769.9953
22.11.2018 20:00:00.000 GMT+0200,1227.165,1227.165,1227.165,1227.165,0
23.11.2018 00:00:00.000 GMT+0200,1226.848,1227.965,1226.225,1227.598,1040300.0116
23.11.2018 04:00:00.000 GMT+0200,1227.598,1228.488,1226.995,1227.495,2029689.9974000002
23.11.2018 08:00:00.000 GMT+0200,1227.475,1227.575,1221.455,1222.365,5668080.0021
23.11.2018 12:00:00.000 GMT+0200,1222.368,1223.535,1220.258,1222.698,7421300.0536
23.11.2018 16:00:00.000 GMT+0200,1222.708,1225.298,1222.125,1223.485,8081500.1727
23.11.2018 20:00:00.000 GMT+0200,1223.498,1223.608,1222.428,1222.885,195130.0055
26.11.2018 00:00:00.000 GMT+0200,1223.298,1224.395,1222.175,1223.465,2626300.0368999997
26.11.2018 04:00:00.000 GMT+0200,1223.455,1225.978,1222.725,1225.548,3422200.1432999996
26.11.2018 08:00:00.000 GMT+0200,1225.538,1227.958,1224.425,1226.175,3250349.9984999998
26.11.2018 12:00:00.000 GMT+0200,1226.218,1226.775,1223.955,1224.955,4552620.0533
26.11.2018 16:00:00.000 GMT+0200,1224.958,1225.375,1221.915,1222.388,7464919.924799999
26.11.2018 20:00:00.000 GMT+0200,1222.388,1223.158,1221.635,1221.925,3390935.0186
27.11.2018 00:00:00.000 GMT+0200,1221.828,1223.258,1220.950,1221.615,1771799.9518
27.11.2018 04:00:00.000 GMT+0200,1221.618,1222.688,1221.405,1222.055,1905409.9918000002
27.11.2018 08:00:00.000 GMT+0200,1222.055,1223.115,1219.475,1221.765,6331540.107799999
27.11.2018 12:00:00.000 GMT+0200,1221.778,1225.195,1220.655,1221.965,4325429.9759
27.11.2018 16:00:00.000 GMT+0200,1221.975,1222.638,1211.835,1213.155,8816669.941
27.11.2018 20:00:00.000 GMT+0200,1213.095,1215.235,1212.765,1214.685,3887160.0628
28.11.2018 00:00:00.000 GMT+0200,1214.778,1215.045,1213.598,1214.785,1826640.0099
28.11.2018 04:00:00.000 GMT+0200,1214.785,1215.325,1212.588,1212.788,2173020.035
28.11.2018 08:00:00.000 GMT+0200,1212.788,1214.975,1212.325,1212.848,3669949.9488
28.11.2018 12:00:00.000 GMT+0200,1212.855,1215.488,1212.635,1214.075,2721979.9757
28.11.2018 16:00:00.000 GMT+0200,1214.095,1226.648,1211.128,1221.135,10073520.1836
28.11.2018 20:00:00.000 GMT+0200,1221.118,1224.353,1220.045,1220.855,7293854.922
29.11.2018 00:00:00.000 GMT+0200,1221.005,1222.645,1220.398,1221.895,2066169.9771
29.11.2018 04:00:00.000 GMT+0200,1221.895,1225.598,1221.875,1225.598,4085649.9077
29.11.2018 08:00:00.000 GMT+0200,1225.588,1227.048,1224.385,1226.035,4731339.9911
29.11.2018 12:00:00.000 GMT+0200,1226.038,1228.258,1224.215,1225.238,4961000.0848
29.11.2018 16:00:00.000 GMT+0200,1225.198,1228.918,1224.475,1225.798,8971199.8702
29.11.2018 20:00:00.000 GMT+0200,1225.828,1226.075,1222.168,1223.875,4651499.852500001
30.11.2018 00:00:00.000 GMT+0200,1224.148,1224.598,1223.368,1224.188,2092129.9756
30.11.2018 04:00:00.000 GMT+0200,1224.188,1225.475,1224.015,1224.355,2499029.9939
30.11.2018 08:00:00.000 GMT+0200,1224.348,1224.808,1222.575,1222.775,4143220.0670999996
30.11.2018 12:00:00.000 GMT+0200,1222.795,1222.975,1220.005,1220.198,5341690.0038
30.11.2018 16:00:00.000 GMT+0200,1220.165,1222.895,1216.605,1220.555,10343020.2007
30.11.2018 20:00:00.000 GMT+0200,1220.555,1222.408,1219.658,1222.025,3222100.0492000002
03.12.2018 00:00:00.000 GMT+0200,1222.948,1223.705,1221.205,1223.375,2511179.9836
03.12.2018 04:00:00.000 GMT+0200,1223.375,1226.808,1223.355,1226.745,3264530.0031
03.12.2018 08:00:00.000 GMT+0200,1226.745,1232.248,1226.018,1231.598,6434479.9519
03.12.2018 12:00:00.000 GMT+0200,1231.608,1232.795,1227.775,1232.025,7153169.9895
03.12.2018 16:00:00.000 GMT+0200,1231.945,1234.898,1230.448,1232.905,9083970.3083
03.12.2018 20:00:00.000 GMT+0200,1232.898,1234.448,1229.905,1230.335,4276250.0346
04.12.2018 00:00:00.000 GMT+0200,1230.948,1235.218,1230.418,1234.918,3502430.0217000004
04.12.2018 04:00:00.000 GMT+0200,1234.918,1237.675,1234.215,1237.285,4135409.9513
04.12.2018 08:00:00.000 GMT+0200,1237.335,1241.095,1236.088,1240.498,4790650.0101
04.12.2018 12:00:00.000 GMT+0200,1240.568,1241.288,1237.658,1239.285,5487730.0263
04.12.2018 16:00:00.000 GMT+0200,1239.285,1241.878,1236.645,1239.978,9890709.9963
04.12.2018 20:00:00.000 GMT+0200,1239.958,1241.398,1236.615,1238.165,8045500.0698
05.12.2018 00:00:00.000 GMT+0200,1238.918,1239.168,1235.115,1236.075,2934660.0175
05.12.2018 04:00:00.000 GMT+0200,1236.015,1236.305,1234.115,1235.145,4288319.945300001
05.12.2018 08:00:00.000 GMT+0200,1235.158,1236.775,1233.245,1235.645,4017210.0663
05.12.2018 12:00:00.000 GMT+0200,1235.678,1238.248,1235.478,1238.045,4859560.0724
05.12.2018 16:00:00.000 GMT+0200,1238.088,1238.658,1235.425,1238.348,4471069.932
05.12.2018 20:00:00.000 GMT+0200,1238.338,1238.998,1235.928,1236.925,2084180.0421000002
06.12.2018 00:00:00.000 GMT+0200,1237.475,1240.475,1236.995,1240.098,2816959.9175
06.12.2018 04:00:00.000 GMT+0200,1240.148,1240.748,1238.595,1239.805,4300249.9936999995
06.12.2018 08:00:00.000 GMT+0200,1239.758,1239.758,1234.685,1237.518,6259580.0162
06.12.2018 12:00:00.000 GMT+0200,1237.528,1239.815,1235.268,1237.035,7939640.0451
06.12.2018 16:00:00.000 GMT+0200,1237.035,1244.248,1236.565,1239.538,15330070.018800002
06.12.2018 20:00:00.000 GMT+0200,1239.548,1240.648,1236.575,1237.405,5815309.9716
07.12.2018 00:00:00.000 GMT+0200,1237.725,1239.568,1237.218,1238.865,2387769.9971000003
07.12.2018 04:00:00.000 GMT+0200,1238.865,1240.508,1238.065,1239.338,1946480.0655
07.12.2018 08:00:00.000 GMT+0200,1239.375,1241.148,1237.925,1240.048,4069859.9218999995
07.12.2018 12:00:00.000 GMT+0200,1240.048,1245.468,1239.515,1243.918,6974099.9937
07.12.2018 16:00:00.000 GMT+0200,1243.918,1246.988,1242.298,1246.498,14112399.816599999
07.12.2018 20:00:00.000 GMT+0200,1246.498,1249.968,1245.998,1248.205,7030344.963099999
10.12.2018 00:00:00.000 GMT+0200,1249.675,1250.828,1247.568,1249.495,3156760.037
10.12.2018 04:00:00.000 GMT+0200,1249.505,1250.115,1248.348,1249.108,2540380.0011
10.12.2018 08:00:00.000 GMT+0200,1249.105,1249.958,1245.875,1246.685,6589180.1119
10.12.2018 12:00:00.000 GMT+0200,1246.685,1247.738,1243.345,1245.148,6366169.929500001
10.12.2018 16:00:00.000 GMT+0200,1245.148,1246.988,1242.595,1243.385,14482560.3962
10.12.2018 20:00:00.000 GMT+0200,1243.335,1244.828,1241.515,1244.125,4605675.995499999
11.12.2018 00:00:00.000 GMT+0200,1244.435,1246.035,1243.528,1245.468,2626340.0614
11.12.2018 04:00:00.000 GMT+0200,1245.468,1247.400,1245.048,1247.048,2930880.01
11.12.2018 08:00:00.000 GMT+0200,1247.048,1248.985,1245.658,1248.718,4428840.1007
11.12.2018 12:00:00.000 GMT+0200,1248.748,1249.425,1245.155,1246.615,5667169.9285
11.12.2018 16:00:00.000 GMT+0200,1246.615,1247.525,1242.045,1244.198,10863050.222299999
11.12.2018 20:00:00.000 GMT+0200,1244.198,1244.298,1240.958,1242.795,5019754.976
12.12.2018 00:00:00.000 GMT+0200,1242.998,1245.998,1242.765,1245.335,3231970.0719
12.12.2018 04:00:00.000 GMT+0200,1245.325,1246.035,1243.535,1243.815,3490159.9287
12.12.2018 08:00:00.000 GMT+0200,1243.775,1244.485,1241.905,1243.845,4866480.0226
12.12.2018 12:00:00.000 GMT+0200,1243.825,1246.378,1242.975,1244.925,6315889.9546
12.12.2018 16:00:00.000 GMT+0200,1244.925,1246.728,1243.535,1245.918,11396679.878199998
12.12.2018 20:00:00.000 GMT+0200,1245.918,1247.178,1244.000,1245.265,5520749.986199999
13.12.2018 00:00:00.000 GMT+0200,1245.948,1246.625,1244.000,1245.015,1983909.9645000002
13.12.2018 04:00:00.000 GMT+0200,1244.995,1245.175,1244.000,1244.845,1420660.0041
13.12.2018 08:00:00.000 GMT+0200,1244.848,1246.668,1244.125,1244.725,3917029.9768000003
13.12.2018 12:00:00.000 GMT+0200,1244.748,1245.005,1240.500,1242.465,5561619.877800001
13.12.2018 16:00:00.000 GMT+0200,1242.418,1244.125,1240.048,1242.575,9317720.055599999
13.12.2018 20:00:00.000 GMT+0200,1242.575,1243.758,1241.525,1241.585,4701579.958300001
14.12.2018 00:00:00.000 GMT+0200,1241.635,1242.948,1241.518,1242.565,1950199.9913999997
14.12.2018 04:00:00.000 GMT+0200,1242.555,1242.565,1240.758,1241.228,2904980.0037000002
14.12.2018 08:00:00.000 GMT+0200,1241.218,1241.228,1237.338,1239.008,6576200.0084
14.12.2018 12:00:00.000 GMT+0200,1239.095,1239.765,1234.185,1234.395,6198780.1194
14.12.2018 16:00:00.000 GMT+0200,1234.455,1240.308,1232.858,1239.708,8294050.097399999
14.12.2018 20:00:00.000 GMT+0200,1239.688,1239.898,1236.715,1238.115,4334049.8955
17.12.2018 00:00:00.000 GMT+0200,1239.015,1239.055,1235.725,1237.808,1678279.9959999998
17.12.2018 04:00:00.000 GMT+0200,1237.725,1238.025,1236.378,1236.985,1250719.9943000001
17.12.2018 08:00:00.000 GMT+0200,1237.005,1239.128,1236.375,1238.345,4247469.9617
17.12.2018 12:00:00.000 GMT+0200,1238.368,1242.048,1238.135,1241.525,4610599.9350000005
17.12.2018 16:00:00.000 GMT+0200,1241.538,1246.678,1240.618,1246.658,9305939.7937
17.12.2018 20:00:00.000 GMT+0200,1246.708,1248.038,1245.278,1245.495,6306440.0254999995
18.12.2018 00:00:00.000 GMT+0200,1245.705,1247.545,1244.998,1247.118,2624440.0143999998
18.12.2018 04:00:00.000 GMT+0200,1247.125,1248.898,1247.125,1247.355,3136929.9293
18.12.2018 08:00:00.000 GMT+0200,1247.348,1249.715,1244.995,1249.208,3668559.9685
18.12.2018 12:00:00.000 GMT+0200,1249.178,1250.348,1246.505,1247.755,3712249.9943
18.12.2018 16:00:00.000 GMT+0200,1247.755,1249.425,1245.768,1249.048,6626449.9425
18.12.2018 20:00:00.000 GMT+0200,1249.048,1249.838,1248.375,1249.331,3919479.9661999997
19.12.2018 00:00:00.000 GMT+0200,1249.775,1250.818,1248.455,1249.048,1832409.9928000001
19.12.2018 04:00:00.000 GMT+0200,1249.055,1251.258,1248.965,1250.285,2802619.9938
19.12.2018 08:00:00.000 GMT+0200,1250.285,1251.308,1247.685,1248.038,4956789.9703
19.12.2018 12:00:00.000 GMT+0200,1248.038,1249.088,1246.685,1248.315,6185160.0408
19.12.2018 16:00:00.000 GMT+0200,1248.305,1257.955,1248.035,1252.658,8784779.8467
19.12.2018 20:00:00.000 GMT+0200,1252.658,1253.648,1241.605,1242.705,11103934.8246
20.12.2018 00:00:00.000 GMT+0200,1243.115,1245.348,1242.655,1245.045,3563320.0407000002
20.12.2018 04:00:00.000 GMT+0200,1245.055,1245.735,1243.775,1244.965,3815890.0142
20.12.2018 08:00:00.000 GMT+0200,1244.965,1256.928,1244.875,1256.868,6871489.942100001
20.12.2018 12:00:00.000 GMT+0200,1256.878,1257.278,1253.495,1256.798,6960749.864599999
20.12.2018 16:00:00.000 GMT+0200,1256.808,1264.158,1255.295,1262.553,12461679.697
20.12.2018 20:00:00.000 GMT+0200,1262.553,1266.398,1259.385,1259.495,11412850.409699999
21.12.2018 00:00:00.000 GMT+0200,1259.975,1262.555,1259.465,1260.995,1150370.0018
21.12.2018 04:00:00.000 GMT+0200,1261.015,1261.365,1258.755,1259.318,2523939.9969
21.12.2018 08:00:00.000 GMT+0200,1259.318,1262.658,1256.805,1257.415,7167340.0999
21.12.2018 12:00:00.000 GMT+0200,1257.438,1262.078,1256.105,1260.755,8866490.125599999
21.12.2018 16:00:00.000 GMT+0200,1260.755,1261.148,1256.748,1257.005,14805939.9127
21.12.2018 20:00:00.000 GMT+0200,1256.988,1257.555,1254.000,1255.435,6172149.956200001
24.12.2018 00:00:00.000 GMT+0200,1257.348,1261.548,1256.848,1260.865,2670740.0679
24.12.2018 04:00:00.000 GMT+0200,1260.865,1264.258,1260.685,1263.338,4128340.0655
24.12.2018 08:00:00.000 GMT+0200,1263.355,1265.288,1261.468,1262.105,6587889.9098
24.12.2018 12:00:00.000 GMT+0200,1262.065,1263.598,1259.228,1263.095,7127100.109999999
24.12.2018 16:00:00.000 GMT+0200,1263.095,1269.498,1262.308,1268.155,11754489.7795
24.12.2018 20:00:00.000 GMT+0200,1268.125,1269.955,1267.935,1268.935,116099.9984
25.12.2018 00:00:00.000 GMT+0200,1268.935,1268.935,1268.935,1268.935,0
25.12.2018 04:00:00.000 GMT+0200,1268.935,1268.935,1268.935,1268.935,0
25.12.2018 08:00:00.000 GMT+0200,1268.935,1268.935,1268.935,1268.935,0
25.12.2018 12:00:00.000 GMT+0200,1268.935,1268.935,1268.935,1268.935,0
25.12.2018 16:00:00.000 GMT+0200,1268.935,1268.935,1268.935,1268.935,0
25.12.2018 20:00:00.000 GMT+0200,1268.935,1268.935,1268.935,1268.935,0
26.12.2018 00:00:00.000 GMT+0200,1268.765,1271.505,1264.168,1270.878,2194480.0019
26.12.2018 04:00:00.000 GMT+0200,1270.888,1273.485,1270.888,1272.835,2565780.0138
26.12.2018 08:00:00.000 GMT+0200,1272.815,1274.635,1271.548,1272.625,2505909.9495
26.12.2018 12:00:00.000 GMT+0200,1272.625,1276.538,1270.955,1274.468,4751860.0226
26.12.2018 16:00:00.000 GMT+0200,1274.468,1279.018,1269.478,1269.735,8103960.0372
26.12.2018 20:00:00.000 GMT+0200,1269.738,1271.885,1264.528,1266.745,8308542.0727
27.12.2018 00:00:00.000 GMT+0200,1266.585,1272.208,1266.335,1270.475,4339399.9934
27.12.2018 04:00:00.000 GMT+0200,1270.458,1271.085,1268.148,1268.805,7066249.966600001
27.12.2018 08:00:00.000 GMT+0200,1268.805,1273.398,1266.588,1272.588,12070889.9498
27.12.2018 12:00:00.000 GMT+0200,1272.588,1276.198,1270.615,1275.748,13094880.104
27.12.2018 16:00:00.000 GMT+0200,1275.675,1278.058,1270.675,1277.378,12367270.1119
27.12.2018 20:00:00.000 GMT+0200,1277.388,1278.928,1273.958,1275.335,8270124.942100001
28.12.2018 00:00:00.000 GMT+0200,1275.105,1277.905,1274.205,1277.645,3293600.0228000004
28.12.2018 04:00:00.000 GMT+0200,1277.645,1278.788,1277.105,1278.418,5583250.1054
28.12.2018 08:00:00.000 GMT+0200,1278.418,1282.068,1275.905,1276.675,8397569.775600001
28.12.2018 12:00:00.000 GMT+0200,1276.685,1279.948,1275.965,1277.975,9808080.1963
28.12.2018 16:00:00.000 GMT+0200,1277.985,1279.668,1275.925,1278.835,13663029.79
28.12.2018 20:00:00.000 GMT+0200,1278.828,1280.878,1278.105,1280.555,4905514.9853
31.12.2018 00:00:00.000 GMT+0200,1280.235,1280.655,1278.378,1278.568,2483550.0121
31.12.2018 04:00:00.000 GMT+0200,1278.488,1279.068,1277.365,1278.868,3790130.0192
31.12.2018 08:00:00.000 GMT+0200,1278.878,1282.688,1278.658,1282.038,5452709.972800001
31.12.2018 12:00:00.000 GMT+0200,1282.035,1283.998,1278.655,1280.015,4306070.0298
31.12.2018 16:00:00.000 GMT+0200,1279.925,1282.398,1278.355,1281.415,9810180.0681
31.12.2018 20:00:00.000 GMT+0200,1281.415,1282.748,1278.048,1282.185,2489275.0382
01.01.2019 00:00:00.000 GMT+0200,1282.185,1282.185,1282.185,1282.185,0
01.01.2019 04:00:00.000 GMT+0200,1282.185,1282.185,1282.185,1282.185,0
01.01.2019 08:00:00.000 GMT+0200,1282.185,1282.185,1282.185,1282.185,0
01.01.2019 12:00:00.000 GMT+0200,1282.185,1282.185,1282.185,1282.185,0
01.01.2019 16:00:00.000 GMT+0200,1282.185,1282.185,1282.185,1282.185,0
01.01.2019 20:00:00.000 GMT+0200,1282.185,1282.185,1282.185,1282.185,0
02.01.2019 00:00:00.000 GMT+0200,1282.295,1282.345,1278.695,1279.765,2589210.0334
02.01.2019 04:00:00.000 GMT+0200,1279.755,1286.448,1279.555,1286.158,3785600.0662000002
02.01.2019 08:00:00.000 GMT+0200,1286.158,1288.668,1284.535,1287.025,7189689.993900001
02.01.2019 12:00:00.000 GMT+0200,1287.035,1287.828,1283.255,1284.225,8032929.897299999
02.01.2019 16:00:00.000 GMT+0200,1284.215,1287.648,1281.875,1283.998,11502550.2443
02.01.2019 20:00:00.000 GMT+0200,1283.898,1284.908,1278.625,1284.215,4061777.0851000003
03.01.2019 00:00:00.000 GMT+0200,1285.105,1290.148,1284.875,1288.238,5602160.0961
03.01.2019 04:00:00.000 GMT+0200,1288.218,1290.188,1287.508,1289.938,4462040.0668
03.01.2019 08:00:00.000 GMT+0200,1289.928,1292.268,1287.255,1288.035,11117465.1385
03.01.2019 12:00:00.000 GMT+0200,1288.035,1290.038,1284.485,1287.698,9386540.0552
03.01.2019 16:00:00.000 GMT+0200,1287.698,1291.278,1286.768,1290.348,18177350.0443
03.01.2019 20:00:00.000 GMT+0200,1290.308,1294.855,1290.048,1293.865,5090150.028399999
04.01.2019 00:00:00.000 GMT+0200,1293.885,1298.538,1292.848,1296.915,5508140.0275
04.01.2019 04:00:00.000 GMT+0200,1296.915,1297.998,1293.895,1295.408,6742589.9506
04.01.2019 08:00:00.000 GMT+0200,1295.408,1295.725,1289.328,1290.075,6704419.9705
04.01.2019 12:00:00.000 GMT+0200,1290.075,1292.058,1285.748,1287.685,6104478.8957
04.01.2019 16:00:00.000 GMT+0200,1287.685,1287.755,1276.565,1284.275,18703449.9645
04.01.2019 20:00:00.000 GMT+0200,1284.275,1285.798,1283.205,1284.945,5168179.8994
07.01.2019 00:00:00.000 GMT+0200,1285.048,1289.735,1282.555,1288.835,3578230.0234
07.01.2019 04:00:00.000 GMT+0200,1288.825,1291.655,1288.118,1291.388,3847169.9358
07.01.2019 08:00:00.000 GMT+0200,1291.368,1292.328,1288.635,1291.305,6449309.8259000005
07.01.2019 12:00:00.000 GMT+0200,1291.305,1294.998,1290.425,1292.278,6820723.8912
07.01.2019 16:00:00.000 GMT+0200,1292.268,1293.005,1286.145,1288.185,8349340.0216
07.01.2019 20:00:00.000 GMT+0200,1288.175,1289.048,1286.715,1288.895,3532269.8951999997
08.01.2019 00:00:00.000 GMT+0200,1288.875,1290.158,1286.055,1286.188,3161680.0129
08.01.2019 04:00:00.000 GMT+0200,1286.208,1287.038,1281.738,1282.968,5123989.9397
08.01.2019 08:00:00.000 GMT+0200,1282.968,1284.708,1281.585,1283.455,6885310.0538
08.01.2019 12:00:00.000 GMT+0200,1283.455,1284.015,1279.315,1280.605,5857210.040200001
08.01.2019 16:00:00.000 GMT+0200,1280.538,1286.948,1280.318,1286.348,9179419.9944
08.01.2019 20:00:00.000 GMT+0200,1286.348,1286.848,1284.148,1284.845,2536250.0100999996
09.01.2019 00:00:00.000 GMT+0200,1284.755,1287.015,1284.498,1285.725,2294990.0031000003
09.01.2019 04:00:00.000 GMT+0200,1285.725,1286.068,1281.505,1282.495,2480470.0016
09.01.2019 08:00:00.000 GMT+0200,1282.495,1283.585,1280.565,1281.115,4188240.0513
09.01.2019 12:00:00.000 GMT+0200,1281.185,1285.458,1280.000,1284.585,4254240.0956
09.01.2019 16:00:00.000 GMT+0200,1284.595,1291.748,1284.285,1289.848,10245910.0485
09.01.2019 20:00:00.000 GMT+0200,1289.848,1293.848,1289.465,1293.145,6914260.089400001
10.01.2019 00:00:00.000 GMT+0200,1293.465,1293.605,1291.535,1292.485,2908539.9806000004
